nohup: ignoring input
/home/skyvision/.local/lib/python3.10/site-packages/torch/nn/modules/rnn.py:123: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.5 and num_layers=1
  warnings.warn(
/home/skyvision/.local/lib/python3.10/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/home/skyvision/.local/lib/python3.10/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=Inception_V3_Weights.IMAGENET1K_V1`. You can also use `weights=Inception_V3_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
Using device: cuda:0
Visible GPU IDs for training: [0]
Using Automatic Mixed Precision (AMP)
Train dataset size: 8855 | Batches: 368
Validation dataset size: 2933 | Batches: 123
Variant settings: variant=attenx_mhsa, attention_mode=multihead, spectral_norm=on, mhsa_heads=4
Resumed from checkpoint epoch 3
Resumed best_val_loss: 4.3094
Step [1105] | D_Loss: 0.9878 | G_Loss: 4.7289 | G_GAN: 4.7065 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0112 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11401] | D_Loss: 0.2030 | G_Loss: 9.4856 | G_GAN: 9.4255 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0300 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11402] | D_Loss: 0.2123 | G_Loss: 9.8661 | G_GAN: 9.8049 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0306 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11403] | D_Loss: 0.2844 | G_Loss: 11.2217 | G_GAN: 11.1735 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0241 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11404] | D_Loss: 0.2715 | G_Loss: 9.6143 | G_GAN: 9.5517 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0313 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11405] | D_Loss: 0.1605 | G_Loss: 8.6635 | G_GAN: 8.6057 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0289 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11406] | D_Loss: 0.3390 | G_Loss: 9.0770 | G_GAN: 9.0285 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0243 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11407] | D_Loss: 0.2696 | G_Loss: 8.8567 | G_GAN: 8.8045 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0261 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11408] | D_Loss: 0.2850 | G_Loss: 9.8539 | G_GAN: 9.7948 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0296 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000

Epoch 31/50 complete.
Checkpoint saved: /home/skyvision/AttenX/results/fair_parallel_50e_cub/attenx_mhsa/checkpoints/checkpoint_epoch_0031.pth
Step [11409] | D_Loss: 0.2722 | G_Loss: 8.5342 | G_GAN: 8.4817 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0263 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11410] | D_Loss: 0.2710 | G_Loss: 10.3809 | G_GAN: 10.3274 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0267 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11411] | D_Loss: 0.2074 | G_Loss: 10.3684 | G_GAN: 10.3132 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0276 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11412] | D_Loss: 0.2190 | G_Loss: 7.7236 | G_GAN: 7.6689 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0273 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11413] | D_Loss: 0.1892 | G_Loss: 9.7488 | G_GAN: 9.6917 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0286 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11414] | D_Loss: 0.2354 | G_Loss: 10.6756 | G_GAN: 10.6214 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0271 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11415] | D_Loss: 0.2360 | G_Loss: 8.7746 | G_GAN: 8.7174 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0286 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11416] | D_Loss: 0.2323 | G_Loss: 9.7786 | G_GAN: 9.7200 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0293 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11417] | D_Loss: 0.2182 | G_Loss: 11.1668 | G_GAN: 11.1132 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0268 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11418] | D_Loss: 0.2622 | G_Loss: 8.9816 | G_GAN: 8.9224 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0296 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11419] | D_Loss: 0.3252 | G_Loss: 9.8297 | G_GAN: 9.7743 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0277 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11420] | D_Loss: 0.3646 | G_Loss: 9.6586 | G_GAN: 9.6019 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0284 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11421] | D_Loss: 0.2735 | G_Loss: 8.4121 | G_GAN: 8.3553 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0284 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11422] | D_Loss: 0.3164 | G_Loss: 10.2846 | G_GAN: 10.2302 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0272 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11423] | D_Loss: 0.1759 | G_Loss: 9.9547 | G_GAN: 9.8916 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0316 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11424] | D_Loss: 0.2533 | G_Loss: 7.8257 | G_GAN: 7.7707 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0275 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11425] | D_Loss: 0.2506 | G_Loss: 7.3973 | G_GAN: 7.3430 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0272 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11426] | D_Loss: 0.2130 | G_Loss: 10.6587 | G_GAN: 10.6021 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0283 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11427] | D_Loss: 0.1891 | G_Loss: 9.6816 | G_GAN: 9.6282 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0267 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11428] | D_Loss: 0.2305 | G_Loss: 10.0185 | G_GAN: 9.9607 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0289 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11429] | D_Loss: 0.2774 | G_Loss: 9.4571 | G_GAN: 9.4053 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0259 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11430] | D_Loss: 0.3859 | G_Loss: 9.4132 | G_GAN: 9.3556 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0288 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11431] | D_Loss: 0.3185 | G_Loss: 8.9764 | G_GAN: 8.9207 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0279 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11432] | D_Loss: 0.2014 | G_Loss: 10.1992 | G_GAN: 10.1417 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0288 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11433] | D_Loss: 0.2269 | G_Loss: 10.2013 | G_GAN: 10.1399 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0307 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11434] | D_Loss: 0.2883 | G_Loss: 10.6655 | G_GAN: 10.6120 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0267 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11435] | D_Loss: 0.2490 | G_Loss: 10.5519 | G_GAN: 10.4946 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0286 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11436] | D_Loss: 0.2197 | G_Loss: 9.7270 | G_GAN: 9.6699 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0285 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11437] | D_Loss: 0.2185 | G_Loss: 8.9786 | G_GAN: 8.9170 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0308 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11438] | D_Loss: 0.2784 | G_Loss: 9.6257 | G_GAN: 9.5676 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0290 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11439] | D_Loss: 0.1776 | G_Loss: 9.2697 | G_GAN: 9.2188 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0254 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11440] | D_Loss: 0.2293 | G_Loss: 10.7354 | G_GAN: 10.6814 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0270 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11441] | D_Loss: 0.2271 | G_Loss: 10.0285 | G_GAN: 9.9768 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0259 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11442] | D_Loss: 0.3078 | G_Loss: 9.4256 | G_GAN: 9.3701 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0277 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11443] | D_Loss: 0.2860 | G_Loss: 10.8483 | G_GAN: 10.7988 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0248 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11444] | D_Loss: 0.2140 | G_Loss: 9.9094 | G_GAN: 9.8573 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0260 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11445] | D_Loss: 0.3790 | G_Loss: 9.5028 | G_GAN: 9.4515 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0257 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11446] | D_Loss: 0.3846 | G_Loss: 9.7700 | G_GAN: 9.7188 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0256 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11447] | D_Loss: 0.2145 | G_Loss: 9.8070 | G_GAN: 9.7521 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0274 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11448] | D_Loss: 0.3064 | G_Loss: 10.2693 | G_GAN: 10.2133 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0280 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11449] | D_Loss: 0.2039 | G_Loss: 10.0116 | G_GAN: 9.9556 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0280 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11450] | D_Loss: 0.2227 | G_Loss: 8.8814 | G_GAN: 8.8181 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0316 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11451] | D_Loss: 0.1782 | G_Loss: 7.8130 | G_GAN: 7.7552 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0289 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11452] | D_Loss: 0.2989 | G_Loss: 10.4612 | G_GAN: 10.4030 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0291 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11453] | D_Loss: 0.1459 | G_Loss: 11.2034 | G_GAN: 11.1472 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0281 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11454] | D_Loss: 0.2313 | G_Loss: 9.9114 | G_GAN: 9.8598 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0258 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11455] | D_Loss: 0.2185 | G_Loss: 8.3555 | G_GAN: 8.2992 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0281 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11456] | D_Loss: 0.3530 | G_Loss: 11.7053 | G_GAN: 11.6503 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0275 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11457] | D_Loss: 0.2541 | G_Loss: 10.2816 | G_GAN: 10.2292 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0262 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11458] | D_Loss: 0.3277 | G_Loss: 8.0832 | G_GAN: 8.0270 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0281 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11459] | D_Loss: 0.3151 | G_Loss: 10.9210 | G_GAN: 10.8619 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0295 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11460] | D_Loss: 0.2693 | G_Loss: 8.7480 | G_GAN: 8.7018 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0231 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11461] | D_Loss: 0.2079 | G_Loss: 9.2331 | G_GAN: 9.1799 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0266 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11462] | D_Loss: 0.2163 | G_Loss: 10.1119 | G_GAN: 10.0599 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0260 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11463] | D_Loss: 0.2995 | G_Loss: 9.2885 | G_GAN: 9.2377 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0254 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11464] | D_Loss: 0.2366 | G_Loss: 9.2066 | G_GAN: 9.1547 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0259 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11465] | D_Loss: 0.2822 | G_Loss: 11.1156 | G_GAN: 11.0568 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0294 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11466] | D_Loss: 0.3776 | G_Loss: 8.6888 | G_GAN: 8.6351 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0268 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11467] | D_Loss: 0.2180 | G_Loss: 9.3772 | G_GAN: 9.3191 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0291 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11468] | D_Loss: 0.2280 | G_Loss: 9.2539 | G_GAN: 9.2056 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0241 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11469] | D_Loss: 0.2301 | G_Loss: 9.9744 | G_GAN: 9.9205 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0270 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11470] | D_Loss: 0.2197 | G_Loss: 9.5540 | G_GAN: 9.4990 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0275 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11471] | D_Loss: 0.2269 | G_Loss: 9.9057 | G_GAN: 9.8519 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0269 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11472] | D_Loss: 0.2723 | G_Loss: 10.2330 | G_GAN: 10.1758 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0286 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11473] | D_Loss: 0.3263 | G_Loss: 10.7031 | G_GAN: 10.6512 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0260 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11474] | D_Loss: 0.1594 | G_Loss: 9.7895 | G_GAN: 9.7351 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0272 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11475] | D_Loss: 0.2819 | G_Loss: 8.1797 | G_GAN: 8.1224 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0286 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11476] | D_Loss: 0.2829 | G_Loss: 9.1981 | G_GAN: 9.1497 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0242 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11477] | D_Loss: 0.4581 | G_Loss: 10.4730 | G_GAN: 10.4160 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0285 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11478] | D_Loss: 0.2271 | G_Loss: 10.5484 | G_GAN: 10.4900 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0292 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11479] | D_Loss: 0.2346 | G_Loss: 9.3043 | G_GAN: 9.2491 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0276 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11480] | D_Loss: 0.3387 | G_Loss: 10.5148 | G_GAN: 10.4580 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0284 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11481] | D_Loss: 0.2946 | G_Loss: 8.8513 | G_GAN: 8.7968 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0273 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11482] | D_Loss: 0.2709 | G_Loss: 10.0046 | G_GAN: 9.9493 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0276 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11483] | D_Loss: 0.3345 | G_Loss: 8.5525 | G_GAN: 8.5000 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0262 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11484] | D_Loss: 0.3461 | G_Loss: 8.2982 | G_GAN: 8.2427 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0278 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11485] | D_Loss: 0.3789 | G_Loss: 7.6706 | G_GAN: 7.6262 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0222 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11486] | D_Loss: 0.3481 | G_Loss: 7.7467 | G_GAN: 7.6942 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0263 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11487] | D_Loss: 0.2923 | G_Loss: 10.6686 | G_GAN: 10.6128 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0279 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11488] | D_Loss: 0.2515 | G_Loss: 8.9503 | G_GAN: 8.8922 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0290 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11489] | D_Loss: 0.2509 | G_Loss: 9.5532 | G_GAN: 9.4987 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0273 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11490] | D_Loss: 0.2841 | G_Loss: 8.6684 | G_GAN: 8.6197 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0244 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11491] | D_Loss: 0.3257 | G_Loss: 11.1766 | G_GAN: 11.1220 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0273 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11492] | D_Loss: 0.2110 | G_Loss: 9.7042 | G_GAN: 9.6528 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0257 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11493] | D_Loss: 0.3126 | G_Loss: 9.0728 | G_GAN: 9.0174 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0277 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11494] | D_Loss: 0.3198 | G_Loss: 9.4507 | G_GAN: 9.4017 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0245 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11495] | D_Loss: 0.3776 | G_Loss: 9.8881 | G_GAN: 9.8341 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0270 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11496] | D_Loss: 0.2053 | G_Loss: 9.7837 | G_GAN: 9.7239 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0299 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11497] | D_Loss: 0.2596 | G_Loss: 9.6614 | G_GAN: 9.6070 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0272 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11498] | D_Loss: 0.3354 | G_Loss: 11.4828 | G_GAN: 11.4220 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0304 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11499] | D_Loss: 0.1804 | G_Loss: 9.3484 | G_GAN: 9.2947 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0268 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11500] | D_Loss: 0.2872 | G_Loss: 9.9291 | G_GAN: 9.8778 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0257 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [11501] | D_Loss: 0.3224 | G_Loss: 8.9193 | G_GAN: 8.8682 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0256 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
